request_id,request_dt,service_type,priority,expected_minutes,due_dt,status,completed_dt
R0004078,2025-11-30 21:02:23,Housekeeping,Standard,35,2025-11-30 23:15:23,Completed,2025-11-30 21:48:23
R0004079,2025-11-30 11:05:48,F&B,Standard,25,2025-11-30 12:13:48,Completed,2025-11-30 11:44:48
R0004080,2025-11-30 13:27:07,FrontDesk,Standard,12,2025-11-30 14:35:07,Completed,2025-11-30 13:59:07
R0004081,2025-11-30 18:24:40,F&B,Standard,25,2025-11-30 20:04:40,Completed,2025-11-30 18:44:40
R0004082,2025-11-30 08:30:55,FrontDesk,Standard,12,2025-11-30 11:08:55,Completed,2025-11-30 08:50:55
R0004083,2025-11-30 16:34:26,FrontDesk,Standard,12,2025-11-30 18:53:26,Completed,2025-11-30 16:52:26
R0004084,2025-11-30 08:44:12,FrontDesk,Standard,12,2025-11-30 11:32:12,In_Progress,
R0004085,2025-11-30 22:35:52,F&B,Standard,25,2025-12-01 00:41:52,Completed,2025-11-30 23:10:52
R0004086,2025-11-30 14:57:15,FrontDesk,Urgent,6,2025-11-30 15:36:15,Completed,2025-11-30 15:23:15
R0004087,2025-11-30 08:35:09,Housekeeping,Standard,35,2025-11-30 09:41:09,Completed,2025-11-30 09:49:09
R0004088,2025-11-30 19:14:31,FrontDesk,Standard,12,2025-11-30 21:42:31,Open,
R0004089,2025-11-30 20:45:19,F&B,Standard,25,2025-11-30 21:49:19,Completed,2025-11-30 21:21:19
R0004090,2025-11-30 21:22:11,Maintenance,Standard,55,2025-11-30 22:35:11,Completed,2025-11-30 22:03:11
R0004091,2025-11-30 10:00:10,F&B,Standard,25,2025-11-30 11:53:10,Completed,2025-11-30 10:42:10
R0004092,2025-11-30 18:47:24,Housekeeping,Standard,35,2025-11-30 21:15:24,Completed,2025-11-30 19:21:24
R0004093,2025-11-30 11:01:22,FrontDesk,Urgent,6,2025-11-30 11:57:22,Completed,2025-11-30 11:09:22
R0004094,2025-11-30 14:24:37,FrontDesk,Standard,12,2025-11-30 17:00:37,Completed,2025-11-30 15:05:37
R0004095,2025-11-30 17:00:27,FrontDesk,Standard,12,2025-11-30 18:39:27,Completed,2025-11-30 17:35:27
R0004096,2025-11-30 20:11:00,Housekeeping,Standard,35,2025-11-30 21:13:00,Completed,2025-11-30 21:05:00
R0004097,2025-11-30 18:17:50,Housekeeping,Urgent,18,2025-11-30 18:45:50,Completed,2025-11-30 18:41:50
R0004098,2025-11-30 18:15:17,Maintenance,Standard,55,2025-11-30 20:59:17,Completed,2025-11-30 19:29:17
R0004099,2025-11-30 21:35:09,Housekeeping,Standard,35,2025-12-01 00:14:09,Completed,2025-11-30 22:45:09
R0004100,2025-11-30 19:20:27,FrontDesk,Standard,12,2025-11-30 21:16:27,Completed,2025-11-30 19:42:27
R0004101,2025-11-30 13:45:17,Housekeeping,Standard,35,2025-11-30 16:18:17,Completed,2025-11-30 14:18:17
R0004102,2025-11-30 12:32:02,F&B,Standard,25,2025-11-30 14:24:02,Completed,2025-11-30 13:08:02
R0004103,2025-11-30 09:54:41,Housekeeping,Standard,35,2025-11-30 11:32:41,Completed,2025-11-30 10:42:41
R0004104,2025-11-30 19:59:46,F&B,Standard,25,2025-11-30 21:16:46,Completed,2025-11-30 20:45:46
R0004105,2025-11-30 20:57:45,Housekeeping,Urgent,18,2025-11-30 21:49:45,Completed,2025-11-30 21:20:45
R0004106,2025-11-30 22:32:35,Housekeeping,Standard,35,2025-11-30 23:55:35,Completed,2025-11-30 23:08:35
R0004107,2025-11-30 22:14:24,Housekeeping,Standard,35,2025-12-01 00:14:24,Completed,2025-11-30 23:08:24
R0004108,2025-11-30 17:32:03,F&B,Standard,25,2025-11-30 19:04:03,Completed,2025-11-30 18:04:03
R0004109,2025-11-30 20:21:38,F&B,Standard,25,2025-11-30 21:46:38,Completed,2025-11-30 20:35:38
R0004110,2025-11-30 17:04:41,Housekeeping,Standard,35,2025-11-30 19:24:41,Completed,2025-11-30 17:52:41
R0004111,2025-11-30 18:22:38,F&B,Standard,25,2025-11-30 19:49:38,Completed,2025-11-30 18:58:38
R0004112,2025-11-30 14:41:25,Housekeeping,Urgent,18,2025-11-30 15:06:25,Completed,2025-11-30 15:13:25
R0004113,2025-11-30 20:36:05,Housekeeping,Standard,35,2025-11-30 23:11:05,Completed,2025-11-30 21:26:05
R0004114,2025-11-30 16:29:27,F&B,Standard,25,2025-11-30 18:06:27,Completed,2025-11-30 17:22:27
R0004115,2025-11-30 20:28:25,Maintenance,Standard,55,2025-11-30 22:18:25,Completed,2025-11-30 21:41:25
R0004116,2025-11-30 13:37:55,Housekeeping,Standard,35,2025-11-30 14:58:55,Completed,2025-11-30 14:01:55
R0004117,2025-11-30 21:12:05,F&B,Standard,25,2025-11-30 22:41:05,Completed,2025-11-30 21:48:05
R0004118,2025-11-30 16:59:49,F&B,Standard,25,2025-11-30 19:19:49,Completed,2025-11-30 18:02:49
R0004119,2025-11-30 21:09:22,FrontDesk,Standard,12,2025-12-01 00:08:22,Completed,2025-11-30 21:40:22
R0004120,2025-11-30 20:31:19,F&B,Standard,25,2025-11-30 21:42:19,Completed,2025-11-30 20:59:19
R0004121,2025-11-30 11:18:11,F&B,Urgent,12,2025-11-30 11:57:11,Completed,2025-11-30 11:40:11
R0004122,2025-11-30 11:54:39,F&B,Standard,25,2025-11-30 14:52:39,Completed,2025-11-30 12:42:39
R0004123,2025-11-30 19:13:37,FrontDesk,Standard,12,2025-11-30 21:31:37,Completed,2025-11-30 19:27:37
R0004124,2025-11-30 15:42:53,F&B,Standard,25,2025-11-30 17:44:53,Completed,2025-11-30 16:24:53
R0004125,2025-11-30 19:58:57,F&B,Standard,25,2025-11-30 22:15:57,Completed,2025-11-30 20:40:57
R0004126,2025-11-30 22:41:32,F&B,Standard,25,2025-12-01 00:39:32,Completed,2025-11-30 23:06:32
R0004127,2025-11-30 13:42:25,FrontDesk,Standard,12,2025-11-30 15:43:25,Completed,2025-11-30 14:15:25
R0004128,2025-11-30 18:10:28,F&B,Standard,25,2025-11-30 20:21:28,Completed,2025-11-30 18:40:28
R0004129,2025-11-30 14:20:52,F&B,Standard,25,2025-11-30 16:36:52,Completed,2025-11-30 15:01:52
R0004130,2025-11-30 14:46:59,Housekeeping,Standard,35,2025-11-30 17:27:59,Completed,2025-11-30 15:45:59
R0004131,2025-11-30 22:52:33,Housekeeping,Standard,35,2025-12-01 01:48:33,Completed,2025-11-30 23:29:33
R0004132,2025-11-30 22:04:48,FrontDesk,Standard,12,2025-12-01 00:01:48,Completed,2025-11-30 22:25:48
R0004133,2025-11-30 19:13:54,F&B,Standard,25,2025-11-30 21:22:54,Completed,2025-11-30 20:02:54
R0004134,2025-11-30 15:47:25,Maintenance,Standard,55,2025-11-30 17:05:25,Completed,2025-11-30 17:00:25
R0004135,2025-11-30 19:41:20,FrontDesk,Standard,12,2025-11-30 22:12:20,Completed,2025-11-30 20:06:20
R0004136,2025-11-30 12:20:08,F&B,Standard,25,2025-11-30 14:32:08,Completed,2025-11-30 13:06:08
R0004137,2025-11-30 20:38:02,Maintenance,Standard,55,2025-11-30 21:55:02,Completed,2025-11-30 21:30:02
R0004138,2025-11-30 18:27:07,Housekeeping,Standard,35,2025-11-30 21:23:07,Completed,2025-11-30 19:18:07
R0004139,2025-11-30 14:44:36,Housekeeping,Standard,35,2025-11-30 16:16:36,Completed,2025-11-30 15:38:36
R0004140,2025-11-30 14:43:59,FrontDesk,Standard,12,2025-11-30 16:06:59,Completed,2025-11-30 14:58:59
R0004141,2025-11-30 17:02:51,F&B,Standard,25,2025-11-30 18:40:51,Completed,2025-11-30 17:50:51
R0004142,2025-11-30 22:58:24,Housekeeping,Standard,35,2025-12-01 00:29:24,Completed,2025-11-30 23:34:24
R0004143,2025-11-30 19:28:02,Maintenance,Standard,55,2025-11-30 21:51:02,Open,
R0004144,2025-11-30 12:21:07,Housekeeping,Standard,35,2025-11-30 15:00:07,Completed,2025-11-30 13:24:07
R0004145,2025-11-30 22:17:23,Maintenance,Standard,55,2025-12-01 00:57:23,Completed,2025-11-30 23:05:23
R0004146,2025-11-30 21:53:30,F&B,Standard,25,2025-11-30 23:01:30,Completed,2025-11-30 22:30:30
R0004147,2025-11-30 18:44:18,F&B,Standard,25,2025-11-30 20:30:18,Completed,2025-11-30 19:17:18
R0004148,2025-11-30 13:02:20,FrontDesk,Standard,12,2025-11-30 14:27:20,Completed,2025-11-30 13:30:20
R0004149,2025-11-30 13:34:29,FrontDesk,Standard,12,2025-11-30 14:35:29,Completed,2025-11-30 13:58:29
R0004150,2025-11-30 19:34:52,Maintenance,Standard,55,2025-11-30 20:43:52,Completed,2025-11-30 20:37:52
R0004151,2025-11-30 20:36:26,Housekeeping,Standard,35,2025-11-30 23:34:26,Completed,2025-11-30 21:37:26
R0004152,2025-11-30 10:28:32,FrontDesk,Standard,12,2025-11-30 13:23:32,Completed,2025-11-30 11:04:32
R0004153,2025-11-30 16:18:36,Housekeeping,Urgent,18,2025-11-30 16:39:36,Completed,2025-11-30 16:59:36
R0004154,2025-11-30 21:51:20,Housekeeping,Urgent,18,2025-11-30 22:49:20,Completed,2025-11-30 22:00:20
R0004155,2025-11-30 16:36:18,F&B,Urgent,12,2025-11-30 17:27:18,Completed,2025-11-30 17:15:18
R0004156,2025-11-30 20:49:58,Housekeeping,Standard,35,2025-11-30 22:11:58,Completed,2025-11-30 21:58:58
R0004157,2025-11-30 21:46:00,F&B,Standard,25,2025-11-30 23:03:00,Completed,2025-11-30 22:07:00
R0004158,2025-11-30 11:35:38,Housekeeping,Urgent,18,2025-11-30 12:23:38,Completed,2025-11-30 12:11:38
R0004159,2025-11-30 22:47:59,Housekeeping,Urgent,18,2025-11-30 23:40:59,Completed,2025-11-30 23:12:59
R0004160,2025-11-30 13:05:57,F&B,Standard,25,2025-11-30 15:48:57,Completed,2025-11-30 13:45:57
R0004161,2025-11-30 14:28:42,Housekeeping,Standard,35,2025-11-30 15:46:42,Completed,2025-11-30 15:09:42
R0004162,2025-11-30 15:51:59,F&B,Standard,25,2025-11-30 18:33:59,Completed,2025-11-30 16:38:59
R0004163,2025-11-30 16:08:11,Housekeeping,Standard,35,2025-11-30 17:34:11,Completed,2025-11-30 17:07:11
R0004164,2025-11-30 11:34:05,Maintenance,Standard,55,2025-11-30 14:17:05,Completed,2025-11-30 12:52:05
R0004165,2025-11-30 13:44:47,F&B,Standard,25,2025-11-30 16:27:47,Completed,2025-11-30 14:28:47
R0004166,2025-11-30 15:49:59,FrontDesk,Standard,12,2025-11-30 16:59:59,Completed,2025-11-30 16:06:59
R0004167,2025-11-30 16:12:21,FrontDesk,Standard,12,2025-11-30 18:27:21,In_Progress,
R0004168,2025-11-30 20:26:11,Housekeeping,Standard,35,2025-11-30 21:49:11,Completed,2025-11-30 20:54:11
R0004169,2025-11-30 20:53:10,FrontDesk,Standard,12,2025-11-30 22:01:10,Completed,2025-11-30 21:24:10
R0004170,2025-11-30 11:17:51,Housekeeping,Standard,35,2025-11-30 12:24:51,Completed,2025-11-30 12:28:51
R0004171,2025-11-30 21:24:09,FrontDesk,Standard,12,2025-11-30 22:49:09,Completed,2025-11-30 21:41:09
R0004172,2025-11-30 17:53:50,FrontDesk,Standard,12,2025-11-30 20:47:50,Completed,2025-11-30 18:04:50
R0004173,2025-11-30 22:37:42,Housekeeping,Standard,35,2025-12-01 00:10:42,Completed,2025-11-30 23:43:42
R0004174,2025-11-30 18:04:50,FrontDesk,Standard,12,2025-11-30 21:01:50,Completed,2025-11-30 18:15:50
R0004175,2025-11-30 19:39:16,FrontDesk,Standard,12,2025-11-30 20:43:16,Completed,2025-11-30 20:11:16
R0004176,2025-11-30 20:37:36,F&B,Standard,25,2025-11-30 22:12:36,Completed,2025-11-30 21:16:36
R0004177,2025-11-30 14:04:55,FrontDesk,Urgent,6,2025-11-30 14:58:55,Completed,2025-11-30 14:38:55
R0004178,2025-11-30 18:20:27,Housekeeping,Standard,35,2025-11-30 20:24:27,Completed,2025-11-30 19:17:27
R0004179,2025-11-30 21:51:15,Housekeeping,Standard,35,2025-11-30 23:14:15,Completed,2025-11-30 22:55:15
R0004180,2025-11-30 15:32:39,F&B,Standard,25,2025-11-30 17:38:39,Completed,2025-11-30 15:49:39
R0004181,2025-11-30 14:06:02,Maintenance,Standard,55,2025-11-30 17:04:02,Completed,2025-11-30 15:25:02
R0004182,2025-11-30 18:26:31,Housekeeping,Standard,35,2025-11-30 20:37:31,Completed,2025-11-30 19:14:31
R0004183,2025-11-30 20:59:42,Housekeeping,Standard,35,2025-11-30 22:57:42,Completed,2025-11-30 22:09:42
R0004184,2025-11-30 08:53:18,Housekeeping,Standard,35,2025-11-30 10:21:18,Completed,2025-11-30 09:46:18
R0004185,2025-11-30 07:50:56,F&B,Standard,25,2025-11-30 10:09:56,In_Progress,
R0004186,2025-11-30 16:33:59,F&B,Standard,25,2025-11-30 18:05:59,Completed,2025-11-30 17:09:59
R0004187,2025-11-30 08:00:00,FrontDesk,Standard,12,2025-11-30 10:24:00,Completed,2025-11-30 08:32:00
R0004188,2025-11-30 11:45:13,Maintenance,Standard,55,2025-11-30 14:44:13,Completed,2025-11-30 12:51:13
R0004189,2025-11-30 11:40:45,Housekeeping,Standard,35,2025-11-30 14:37:45,Completed,2025-11-30 12:46:45
R0004190,2025-11-30 08:32:09,Housekeeping,Standard,35,2025-11-30 09:35:09,Completed,2025-11-30 09:38:09
R0004191,2025-11-30 21:06:48,F&B,Standard,25,2025-11-30 23:11:48,Completed,2025-11-30 22:09:48
R0004192,2025-11-30 07:41:15,F&B,Standard,25,2025-11-30 09:19:15,Completed,2025-11-30 08:05:15
R0004193,2025-11-30 20:59:51,Maintenance,Standard,55,2025-11-30 22:40:51,Completed,2025-11-30 22:03:51
R0004194,2025-11-30 19:04:30,F&B,Standard,25,2025-11-30 21:17:30,Completed,2025-11-30 19:31:30
R0004195,2025-11-30 13:52:48,FrontDesk,Urgent,6,2025-11-30 14:34:48,Completed,2025-11-30 14:13:48
R0004196,2025-11-30 19:17:01,FrontDesk,Urgent,6,2025-11-30 20:01:01,Completed,2025-11-30 19:30:01
R0004197,2025-11-30 18:41:28,FrontDesk,Standard,12,2025-11-30 20:26:28,Completed,2025-11-30 19:09:28
R0004198,2025-11-30 13:25:04,Maintenance,Standard,55,2025-11-30 14:53:04,Completed,2025-11-30 14:41:04
R0004199,2025-11-30 18:02:36,FrontDesk,Standard,12,2025-11-30 20:18:36,Completed,2025-11-30 18:18:36
R0004200,2025-11-30 18:19:26,FrontDesk,Standard,12,2025-11-30 20:05:26,Completed,2025-11-30 18:47:26
R0004201,2025-11-30 13:16:00,F&B,Standard,25,2025-11-30 15:13:00,Completed,2025-11-30 13:43:00
R0004202,2025-11-30 18:21:05,F&B,Standard,25,2025-11-30 19:41:05,Completed,2025-11-30 18:59:05
R0004203,2025-11-30 18:34:41,Housekeeping,Standard,35,2025-11-30 20:53:41,Completed,2025-11-30 19:41:41
R0004204,2025-11-30 18:14:39,F&B,Standard,25,2025-11-30 19:54:39,Completed,2025-11-30 18:59:39
R0004205,2025-12-01 12:32:45,Housekeeping,Standard,35,2025-12-01 15:15:45,Open,
R0004206,2025-12-01 21:47:14,Housekeeping,Standard,35,2025-12-01 23:26:14,Completed,2025-12-01 22:39:14
R0004207,2025-12-01 13:54:57,F&B,Standard,25,2025-12-01 16:42:57,Completed,2025-12-01 14:54:57
R0004208,2025-12-01 14:35:00,F&B,Standard,25,2025-12-01 16:17:00,Completed,2025-12-01 14:57:00
R0004209,2025-12-01 13:46:13,F&B,Standard,25,2025-12-01 14:46:13,Completed,2025-12-01 14:18:13
R0004210,2025-12-01 12:40:05,Housekeeping,Standard,35,2025-12-01 13:44:05,Completed,2025-12-01 13:12:05
R0004211,2025-12-01 13:19:50,Housekeeping,Standard,35,2025-12-01 15:34:50,Completed,2025-12-01 14:34:50
R0004212,2025-12-01 10:38:23,F&B,Urgent,12,2025-12-01 11:03:23,Completed,2025-12-01 11:16:23
R0004213,2025-12-01 18:53:41,Housekeeping,Standard,35,2025-12-01 21:44:41,Completed,2025-12-01 19:47:41
R0004214,2025-12-01 20:46:03,FrontDesk,Standard,12,2025-12-01 22:44:03,Completed,2025-12-01 21:03:03
R0004215,2025-12-01 18:19:18,FrontDesk,Standard,12,2025-12-01 21:11:18,Completed,2025-12-01 18:39:18
R0004216,2025-12-01 09:24:11,F&B,Standard,25,2025-12-01 10:41:11,Completed,2025-12-01 10:11:11
R0004217,2025-12-01 08:14:03,FrontDesk,Standard,12,2025-12-01 10:29:03,Completed,2025-12-01 08:51:03
R0004218,2025-12-01 10:12:55,Housekeeping,Standard,35,2025-12-01 12:42:55,Completed,2025-12-01 11:07:55
R0004219,2025-12-01 18:12:55,Housekeeping,Standard,35,2025-12-01 20:31:55,Completed,2025-12-01 18:49:55
R0004220,2025-12-01 07:03:33,F&B,Standard,25,2025-12-01 09:33:33,Completed,2025-12-01 07:38:33
R0004221,2025-12-01 12:40:10,Housekeeping,Standard,35,2025-12-01 14:18:10,Completed,2025-12-01 13:24:10
R0004222,2025-12-01 21:48:04,F&B,Standard,25,2025-12-01 23:58:04,Completed,2025-12-01 22:54:04
R0004223,2025-12-01 10:47:41,FrontDesk,Standard,12,2025-12-01 11:52:41,Completed,2025-12-01 11:16:41
R0004224,2025-12-01 13:39:26,Housekeeping,Urgent,18,2025-12-01 14:29:26,Open,
R0004225,2025-12-01 11:45:54,F&B,Standard,25,2025-12-01 13:11:54,Open,
R0004226,2025-12-01 16:03:52,Housekeeping,Standard,35,2025-12-01 17:55:52,Completed,2025-12-01 17:10:52
R0004227,2025-12-01 21:33:47,F&B,Standard,25,2025-12-01 23:47:47,Completed,2025-12-01 22:03:47
R0004228,2025-12-01 20:25:13,F&B,Standard,25,2025-12-01 22:05:13,Completed,2025-12-01 20:56:13
R0004229,2025-12-01 15:24:15,F&B,Standard,25,2025-12-01 17:30:15,Completed,2025-12-01 16:22:15
R0004230,2025-12-01 10:17:03,Housekeeping,Standard,35,2025-12-01 11:24:03,Completed,2025-12-01 10:58:03
R0004231,2025-12-01 10:15:20,FrontDesk,Standard,12,2025-12-01 12:01:20,Completed,2025-12-01 10:52:20
R0004232,2025-12-01 18:32:20,Maintenance,Standard,55,2025-12-01 20:42:20,In_Progress,
R0004233,2025-12-01 18:08:48,F&B,Standard,25,2025-12-01 20:54:48,Completed,2025-12-01 18:45:48
R0004234,2025-12-01 19:52:05,Housekeeping,Standard,35,2025-12-01 22:23:05,Completed,2025-12-01 20:42:05
R0004235,2025-12-01 20:54:31,F&B,Standard,25,2025-12-01 22:03:31,Completed,2025-12-01 21:26:31
R0004236,2025-12-01 18:39:33,Maintenance,Standard,55,2025-12-01 20:33:33,Completed,2025-12-01 19:42:33
R0004237,2025-12-01 12:01:03,F&B,Standard,25,2025-12-01 13:55:03,Completed,2025-12-01 12:39:03
R0004238,2025-12-01 14:01:12,Maintenance,Standard,55,2025-12-01 15:36:12,Open,
R0004239,2025-12-01 14:40:35,F&B,Standard,25,2025-12-01 16:38:35,Completed,2025-12-01 15:40:35
R0004240,2025-12-01 16:18:25,Housekeeping,Standard,35,2025-12-01 19:16:25,Completed,2025-12-01 17:17:25
R0004241,2025-12-01 09:41:32,FrontDesk,Standard,12,2025-12-01 11:14:32,Completed,2025-12-01 10:00:32
R0004242,2025-12-01 22:27:20,FrontDesk,Standard,12,2025-12-02 00:02:20,Open,
R0004243,2025-12-01 20:55:59,F&B,Standard,25,2025-12-01 22:23:59,Completed,2025-12-01 21:30:59
R0004244,2025-12-01 17:43:55,F&B,Standard,25,2025-12-01 19:36:55,Completed,2025-12-01 18:29:55
R0004245,2025-12-01 11:51:31,F&B,Standard,25,2025-12-01 14:14:31,Completed,2025-12-01 12:28:31
R0004246,2025-12-01 12:25:18,Housekeeping,Standard,35,2025-12-01 14:24:18,Completed,2025-12-01 13:15:18
R0004247,2025-12-01 21:15:14,FrontDesk,Standard,12,2025-12-01 22:59:14,Completed,2025-12-01 21:46:14
R0004248,2025-12-01 20:34:29,Housekeeping,Standard,35,2025-12-01 22:53:29,Completed,2025-12-01 21:22:29
R0004249,2025-12-01 20:58:43,FrontDesk,Standard,12,2025-12-01 23:32:43,Completed,2025-12-01 21:22:43
R0004250,2025-12-01 22:05:28,F&B,Standard,25,2025-12-02 00:43:28,Completed,2025-12-01 22:31:28
R0004251,2025-12-01 14:53:35,Housekeeping,Standard,35,2025-12-01 17:05:35,Completed,2025-12-01 15:49:35
R0004252,2025-12-01 11:16:02,F&B,Standard,25,2025-12-01 13:24:02,Completed,2025-12-01 11:52:02
R0004253,2025-12-01 15:05:27,FrontDesk,Standard,12,2025-12-01 17:56:27,Completed,2025-12-01 15:16:27
R0004254,2025-12-01 21:09:32,F&B,Standard,25,2025-12-02 00:08:32,Completed,2025-12-01 21:40:32
R0004255,2025-12-01 18:04:22,Housekeeping,Standard,35,2025-12-01 19:59:22,Completed,2025-12-01 18:43:22
R0004256,2025-12-01 16:48:33,Housekeeping,Standard,35,2025-12-01 19:39:33,Completed,2025-12-01 17:54:33
R0004257,2025-12-01 21:20:35,FrontDesk,Standard,12,2025-12-01 22:26:35,Completed,2025-12-01 21:53:35
R0004258,2025-12-01 21:32:34,F&B,Standard,25,2025-12-01 23:59:34,Completed,2025-12-01 22:21:34
R0004259,2025-12-01 13:32:16,Housekeeping,Standard,35,2025-12-01 15:50:16,Completed,2025-12-01 14:23:16
R0004260,2025-12-01 11:50:36,F&B,Standard,25,2025-12-01 13:57:36,Completed,2025-12-01 12:28:36
R0004261,2025-12-01 09:07:37,F&B,Standard,25,2025-12-01 10:30:37,Completed,2025-12-01 09:30:37
R0004262,2025-12-01 20:04:51,FrontDesk,Standard,12,2025-12-01 21:05:51,Completed,2025-12-01 20:37:51
R0004263,2025-12-01 21:58:44,FrontDesk,Standard,12,2025-12-01 23:13:44,Completed,2025-12-01 22:33:44
R0004264,2025-12-01 07:36:39,F&B,Standard,25,2025-12-01 10:14:39,Completed,2025-12-01 08:21:39
R0004265,2025-12-01 14:14:34,Housekeeping,Standard,35,2025-12-01 16:01:34,Completed,2025-12-01 15:02:34
R0004266,2025-12-01 09:34:36,FrontDesk,Standard,12,2025-12-01 12:25:36,Completed,2025-12-01 10:08:36
R0004267,2025-12-01 19:50:34,Housekeeping,Standard,35,2025-12-01 21:27:34,Completed,2025-12-01 20:40:34
R0004268,2025-12-01 17:25:59,Housekeeping,Standard,35,2025-12-01 18:27:59,Completed,2025-12-01 18:27:59
R0004269,2025-12-01 11:59:26,F&B,Standard,25,2025-12-01 14:28:26,Completed,2025-12-01 12:38:26
R0004270,2025-12-01 13:10:44,FrontDesk,Standard,12,2025-12-01 15:16:44,Completed,2025-12-01 13:48:44
R0004271,2025-12-01 19:20:39,Housekeeping,Standard,35,2025-12-01 20:58:39,In_Progress,
R0004272,2025-12-01 20:55:58,FrontDesk,Urgent,6,2025-12-01 21:53:58,In_Progress,
R0004273,2025-12-01 16:47:19,Maintenance,Standard,55,2025-12-01 19:08:19,Completed,2025-12-01 17:53:19
R0004274,2025-12-01 20:06:43,FrontDesk,Standard,12,2025-12-01 21:15:43,Completed,2025-12-01 20:26:43
R0004275,2025-12-01 21:25:55,Housekeeping,Standard,35,2025-12-01 22:26:55,Completed,2025-12-01 22:09:55
R0004276,2025-12-01 09:50:11,FrontDesk,Standard,12,2025-12-01 10:55:11,Completed,2025-12-01 10:29:11
R0004277,2025-12-01 08:03:18,Housekeeping,Standard,35,2025-12-01 10:08:18,Completed,2025-12-01 08:55:18
R0004278,2025-12-01 20:00:46,F&B,Standard,25,2025-12-01 21:10:46,Completed,2025-12-01 20:35:46
R0004279,2025-12-01 20:05:46,FrontDesk,Urgent,6,2025-12-01 20:28:46,Completed,2025-12-01 20:27:46
R0004280,2025-12-01 13:22:33,F&B,Standard,25,2025-12-01 16:00:33,Completed,2025-12-01 13:50:33
R0004281,2025-12-01 14:08:29,FrontDesk,Standard,12,2025-12-01 16:08:29,Completed,2025-12-01 14:22:29
R0004282,2025-12-01 20:49:24,Housekeeping,Standard,35,2025-12-01 22:12:24,Completed,2025-12-01 21:38:24
R0004283,2025-12-01 22:07:39,FrontDesk,Standard,12,2025-12-02 00:00:39,Completed,2025-12-01 22:31:39
R0004284,2025-12-01 14:39:20,FrontDesk,Standard,12,2025-12-01 16:28:20,Open,
R0004285,2025-12-01 17:12:47,Housekeeping,Standard,35,2025-12-01 19:21:47,Completed,2025-12-01 18:15:47
R0004286,2025-12-01 20:45:43,Housekeeping,Standard,35,2025-12-01 22:56:43,Completed,2025-12-01 21:18:43
R0004287,2025-12-01 07:24:02,Housekeeping,Standard,35,2025-12-01 09:59:02,Completed,2025-12-01 08:23:02
R0004288,2025-12-01 19:33:39,Housekeeping,Urgent,18,2025-12-01 20:16:39,Completed,2025-12-01 19:50:39
R0004289,2025-12-01 12:11:56,FrontDesk,Standard,12,2025-12-01 13:22:56,Completed,2025-12-01 12:42:56
R0004290,2025-12-01 13:34:40,Housekeeping,Standard,35,2025-12-01 16:16:40,Completed,2025-12-01 14:12:40
R0004291,2025-12-01 21:30:15,FrontDesk,Standard,12,2025-12-02 00:17:15,Completed,2025-12-01 22:03:15
R0004292,2025-12-01 20:03:56,F&B,Standard,25,2025-12-01 23:00:56,Completed,2025-12-01 21:05:56
R0004293,2025-12-01 18:46:25,F&B,Standard,25,2025-12-01 21:34:25,Completed,2025-12-01 19:23:25
R0004294,2025-12-01 18:58:04,F&B,Standard,25,2025-12-01 20:02:04,Completed,2025-12-01 19:28:04
R0004295,2025-12-01 10:26:56,FrontDesk,Standard,12,2025-12-01 12:05:56,Completed,2025-12-01 10:50:56
R0004296,2025-12-01 14:55:31,FrontDesk,Standard,12,2025-12-01 17:38:31,Completed,2025-12-01 15:31:31
R0004297,2025-12-01 10:06:08,FrontDesk,Standard,12,2025-12-01 12:01:08,Completed,2025-12-01 10:31:08
R0004298,2025-12-01 18:29:16,Housekeeping,Standard,35,2025-12-01 19:52:16,Completed,2025-12-01 19:13:16
R0004299,2025-12-01 19:41:18,Housekeeping,Standard,35,2025-12-01 20:48:18,Completed,2025-12-01 20:54:18
