request_id,staff_id,assigned_dt,completed_dt,actual_minutes
R0004601,S013,2025-12-02 20:14:23,2025-12-02 20:53:23,31.0
R0004602,S006,2025-12-02 11:42:37,2025-12-02 11:44:37,7.0
R0004603,S017,2025-12-02 18:54:27,2025-12-02 19:12:27,30.0
R0004604,S033,2025-12-02 22:16:02,2025-12-02 22:18:02,23.0
R0004605,S014,2025-12-02 18:14:58,2025-12-02 18:29:58,28.0
R0004606,S028,2025-12-02 20:42:23,,10.0
R0004607,S029,2025-12-02 11:39:33,2025-12-02 12:25:33,43.0
R0004608,S019,2025-12-02 23:00:40,,
R0004609,S016,2025-12-02 09:05:18,2025-12-02 09:30:18,21.0
R0004610,S017,2025-12-02 07:56:00,,
R0004611,S016,2025-12-02 12:13:58,2025-12-02 12:23:58,38.0
R0004612,S031,2025-12-02 21:20:36,2025-12-02 21:13:36,25.0
R0004613,S031,2025-12-02 14:51:30,2025-12-02 15:18:30,35.0
R0004614,S008,2025-12-02 08:25:37,2025-12-02 08:06:37,7.0
R0004615,S006,2025-12-02 19:53:40,2025-12-02 19:56:40,15.0
R0004616,S015,2025-12-02 20:33:26,2025-12-02 21:03:26,30.0
R0004617,S003,2025-12-02 12:00:46,,
R0004618,S031,2025-12-02 20:56:42,2025-12-02 20:55:42,-11.0
R0004619,S002,2025-12-02 09:48:35,2025-12-02 09:44:35,11.0
R0004620,S002,2025-12-02 21:13:10,2025-12-02 21:43:10,18.0
R0004621,S003,2025-12-02 12:58:59,,
R0004622,S011,2025-12-02 10:44:07,2025-12-02 10:58:07,47.0
R0004623,S019,2025-12-02 20:39:26,2025-12-02 20:52:26,31.0
R0004624,S010,2025-12-02 21:46:30,2025-12-02 22:04:30,32.0
R0004625,S005,2025-12-02 22:44:28,2025-12-02 22:37:28,12.0
R0004626,S005,2025-12-02 20:12:13,2025-12-02 20:52:13,53.0
R0004627,S023,2025-12-02 19:38:53,,
R0004628,S002,2025-12-02 21:01:16,2025-12-02 21:14:16,15.0
R0004629,S003,2025-12-02 13:23:28,2025-12-02 13:36:28,5.0
R0004630,S031,2025-12-02 18:36:17,2025-12-02 19:07:17,30.0
R0004631,S031,2025-12-02 18:55:05,2025-12-02 18:55:05,20.0
R0004632,S003,2025-12-02 19:35:12,2025-12-02 19:22:12,5.0
R0004633,S006,2025-12-02 16:40:09,2025-12-02 16:37:09,6.0
R0004634,S014,2025-12-02 20:24:53,2025-12-02 20:22:53,41.0
R0004635,S024,2025-12-02 14:39:54,2025-12-02 15:13:54,36.0
R0004636,S017,2025-12-02 07:36:29,2025-12-02 08:12:29,48.0
R0004637,S003,2025-12-02 22:18:44,2025-12-02 23:24:44,65.0
R0004638,S015,2025-12-02 19:20:51,2025-12-02 19:20:51,14.0
R0004639,S008,2025-12-02 12:46:01,,
R0004640,S028,2025-12-02 10:57:49,2025-12-02 10:57:49,21.0
R0004641,S015,2025-12-02 11:32:49,,32.0
R0004642,S002,2025-12-02 07:06:54,2025-12-02 07:47:54,20.0
R0004643,S002,2025-12-02 13:56:08,2025-12-02 13:52:08,14.0
R0004644,S027,2025-12-02 22:20:01,2025-12-02 22:46:01,24.0
R0004645,S006,2025-12-02 21:16:14,,
R0004646,S031,2025-12-02 18:33:15,,12.0
R0004647,S016,2025-12-02 16:47:18,2025-12-02 16:56:18,32.0
R0004648,S002,2025-12-02 07:58:08,2025-12-02 08:10:08,13.0
R0004649,S008,2025-12-02 12:52:14,2025-12-02 12:37:14,9.0
R0004650,S008,2025-12-02 20:09:52,2025-12-02 20:08:52,6.0
R0004651,S006,2025-12-02 09:53:15,2025-12-02 09:44:15,11.0
R0004652,S003,2025-12-02 14:07:03,2025-12-02 14:01:03,10.0
R0004653,S016,2025-12-02 22:17:33,2025-12-02 22:56:33,39.0
R0004654,S003,2025-12-02 11:25:59,,
R0004655,S010,2025-12-02 19:52:37,2025-12-02 20:23:37,44.0
R0004656,S006,2025-12-02 19:41:00,,
R0004657,S010,2025-12-02 10:38:09,2025-12-02 11:24:09,41.0
R0004658,S022,2025-12-03 20:52:05,2025-12-03 21:21:05,37.0
R0004659,S029,2025-12-03 17:27:42,2025-12-03 18:03:42,29.0
R0004660,S009,2025-12-03 20:29:49,2025-12-03 20:57:49,33.0
R0004661,S027,2025-12-03 08:42:44,2025-12-03 08:46:44,15.0
R0004662,S034,2025-12-03 22:01:12,2025-12-03 22:38:12,26.0
R0004663,S032,2025-12-03 21:42:55,2025-12-03 21:56:55,17.0
R0004664,S023,2025-12-03 15:42:11,2025-12-03 16:14:11,23.0
R0004665,S023,2025-12-03 13:11:16,2025-12-03 13:41:16,24.0
R0004666,S011,2025-12-03 09:22:14,2025-12-03 09:46:14,36.0
R0004667,S030,2025-12-03 21:15:04,,
R0004668,S004,2025-12-03 11:25:08,2025-12-03 11:32:08,10.0
R0004669,S021,2025-12-03 20:49:44,2025-12-03 21:41:44,26.0
R0004670,S002,2025-12-03 13:33:26,2025-12-03 14:26:26,47.0
R0004671,S004,2025-12-03 19:18:07,2025-12-03 19:09:07,13.0
R0004672,S023,2025-12-03 11:29:50,,
R0004673,S033,2025-12-03 10:24:31,2025-12-03 10:21:31,23.0
R0004674,S034,2025-12-03 13:23:10,2025-12-03 13:03:10,9.0
R0004675,S010,2025-12-03 23:11:55,2025-12-03 23:16:55,44.0
R0004676,S016,2025-12-03 16:16:04,2025-12-03 16:29:04,23.0
R0004677,S004,2025-12-03 16:57:59,,10.0
R0004678,S030,2025-12-03 20:47:26,2025-12-03 21:00:26,28.0
R0004679,S009,2025-12-03 23:32:45,,
R0004680,S009,2025-12-03 21:21:18,2025-12-03 22:02:18,51.0
R0004681,S010,2025-12-03 22:02:23,2025-12-03 22:43:23,41.0
R0004682,S029,2025-12-03 22:09:40,2025-12-03 22:25:40,19.0
R0004683,S021,2025-12-03 19:06:45,2025-12-03 19:50:45,22.0
R0004684,S002,2025-12-03 10:28:21,2025-12-03 10:24:21,12.0
R0004685,S008,2025-12-03 23:09:14,2025-12-03 23:02:14,7.0
R0004686,S004,2025-12-03 19:04:39,2025-12-03 18:56:39,10.0
R0004687,S034,2025-12-03 14:29:53,2025-12-03 14:23:53,21.0
R0004688,S029,2025-12-03 22:44:51,,
R0004689,S020,2025-12-03 20:53:16,2025-12-03 21:04:16,29.0
R0004690,S006,2025-12-03 11:24:20,2025-12-03 12:36:20,73.0
R0004691,S004,2025-12-03 14:59:13,2025-12-03 15:43:13,55.0
R0004692,S029,2025-12-03 19:39:53,2025-12-03 19:37:53,21.0
R0004693,S020,2025-12-03 21:11:52,2025-12-03 22:07:52,45.0
R0004694,S004,2025-12-03 20:47:40,2025-12-03 21:22:40,13.0
R0004695,S020,2025-12-03 18:44:11,,
R0004696,S021,2025-12-03 18:54:57,2025-12-03 18:36:57,15.0
R0004697,S008,2025-12-03 14:34:49,2025-12-03 14:24:49,15.0
R0004698,S022,2025-12-03 16:16:24,2025-12-03 16:24:24,25.0
R0004699,S008,2025-12-03 11:30:46,,
R0004700,S002,2025-12-03 13:54:15,2025-12-03 15:21:15,71.0
R0004701,S029,2025-12-03 15:14:59,2025-12-03 15:20:59,13.0
R0004702,S006,2025-12-03 19:48:13,2025-12-03 20:20:13,13.0
R0004703,S011,2025-12-03 14:33:05,2025-12-03 15:17:05,48.0
R0004704,S008,2025-12-03 09:30:09,2025-12-03 09:20:09,25.0
R0004705,S009,2025-12-03 20:08:36,2025-12-03 21:08:36,56.0
R0004706,S029,2025-12-03 19:15:18,2025-12-03 19:31:18,21.0
R0004707,S008,2025-12-03 19:24:45,,
R0004708,S020,2025-12-03 09:13:25,2025-12-03 09:38:25,36.0
R0004709,S009,2025-12-03 09:14:38,2025-12-03 09:38:38,40.0
R0004710,S030,2025-12-03 19:02:25,2025-12-03 19:02:25,24.0
R0004711,S009,2025-12-03 12:10:10,2025-12-03 12:20:10,16.0
R0004712,S020,2025-12-03 20:30:39,2025-12-03 20:24:39,35.0
R0004713,S027,2025-12-03 21:34:44,2025-12-03 21:42:44,27.0
R0004714,S006,2025-12-03 14:00:59,,
R0004715,S009,2025-12-03 12:56:44,2025-12-03 13:03:44,44.0
R0004716,S011,2025-12-03 18:22:30,2025-12-03 19:04:30,35.0
R0004717,S004,2025-12-03 22:02:55,2025-12-03 21:47:55,12.0
R0004718,S004,2025-12-03 10:51:35,,
R0004719,S009,2025-12-03 17:58:46,2025-12-03 18:14:46,31.0
R0004720,S034,2025-12-03 19:14:27,,
R0004721,S011,2025-12-03 14:03:39,2025-12-03 14:58:39,30.0
R0004722,S027,2025-12-03 20:00:43,2025-12-03 20:28:43,26.0
R0004723,S003,2025-12-03 19:47:56,2025-12-03 19:33:56,8.0
R0004724,S022,2025-12-03 19:36:55,2025-12-03 19:50:55,41.0
R0004725,S022,2025-12-03 13:36:11,,
R0004726,S033,2025-12-03 07:30:02,2025-12-03 08:10:02,24.0
R0004727,S003,2025-12-03 22:14:15,2025-12-03 22:28:15,10.0
R0004728,S030,2025-12-03 08:14:40,2025-12-03 08:17:40,27.0
R0004729,S029,2025-12-03 22:07:47,2025-12-03 21:50:47,10.0
R0004730,S003,2025-12-03 19:21:28,2025-12-03 19:22:28,9.0
R0004731,S002,2025-12-03 18:12:01,2025-12-03 18:41:01,11.0
R0004732,S008,2025-12-03 13:10:02,2025-12-03 13:35:02,15.0
R0004733,S023,2025-12-03 10:20:59,2025-12-03 10:34:59,29.0
R0004734,S033,2025-12-03 13:54:04,2025-12-03 14:13:04,10.0
R0004735,S033,2025-12-03 14:23:50,2025-12-03 14:40:50,15.0
R0004736,S034,2025-12-03 18:32:12,2025-12-03 18:23:12,25.0
R0004737,S010,2025-12-03 09:52:56,2025-12-03 09:57:56,24.0
R0004738,S009,2025-12-03 08:12:32,2025-12-03 08:56:32,37.0
R0004739,S003,2025-12-03 19:36:34,2025-12-03 19:35:34,10.0
R0004740,S029,2025-12-03 17:43:06,2025-12-03 18:16:06,20.0
R0004741,S027,2025-12-03 08:15:18,2025-12-03 08:27:18,25.0
R0004742,S004,2025-12-03 10:32:15,2025-12-03 10:23:15,4.0
R0004743,S027,2025-12-03 19:34:16,2025-12-03 19:49:16,17.0
R0004744,S016,2025-12-03 08:05:40,,42.0
R0004745,S033,2025-12-03 12:01:08,2025-12-03 12:30:08,24.0
R0004746,S021,2025-12-03 20:55:25,2025-12-03 20:44:25,18.0
R0004747,S008,2025-12-03 22:14:58,2025-12-03 22:19:58,7.0
R0004748,S029,2025-12-03 20:18:30,2025-12-03 20:19:30,32.0
R0004749,S016,2025-12-03 16:48:22,2025-12-03 17:42:22,39.0
R0004750,S023,2025-12-03 09:25:08,2025-12-03 09:15:08,17.0
R0004751,S013,2025-12-03 08:18:43,2025-12-03 08:56:43,23.0
R0004752,S009,2025-12-03 13:19:22,,
R0004753,S032,2025-12-03 18:54:33,2025-12-03 19:12:33,32.0
R0004754,S021,2025-12-03 23:05:15,2025-12-03 23:28:15,35.0
R0004755,S010,2025-12-03 07:55:58,2025-12-03 08:37:58,27.0
R0004756,S029,2025-12-03 11:28:47,2025-12-03 12:05:47,24.0
R0004757,S022,2025-12-03 19:07:00,2025-12-03 19:17:00,27.0
R0004758,S034,2025-12-03 13:11:17,2025-12-03 13:06:17,10.0
R0004759,S032,2025-12-03 12:42:25,2025-12-03 13:08:25,11.0
R0004760,S011,2025-12-03 08:51:25,2025-12-03 08:53:25,41.0
R0004761,S008,2025-12-03 18:51:34,2025-12-03 18:44:34,7.0
R0004762,S006,2025-12-03 13:56:57,,
R0004763,S023,2025-12-03 21:24:03,2025-12-03 21:38:03,11.0
R0004764,S032,2025-12-03 15:08:29,2025-12-03 15:29:29,10.0
R0004765,S006,2025-12-03 21:37:58,2025-12-03 21:21:58,6.0
R0004766,S034,2025-12-03 07:26:13,2025-12-03 07:49:13,11.0
R0004767,S011,2025-12-03 10:59:19,2025-12-03 11:29:19,-31.0
R0004768,S008,2025-12-03 21:44:59,2025-12-03 21:39:59,10.0
R0004769,S002,2025-12-03 18:15:04,2025-12-03 19:19:04,55.0
R0004770,S002,2025-12-03 14:13:49,2025-12-03 14:11:49,5.0
R0004771,S032,2025-12-03 21:34:38,2025-12-03 22:09:38,36.0
R0004772,S003,2025-12-03 11:35:43,2025-12-03 11:49:43,11.0
R0004773,S002,2025-12-03 22:26:42,2025-12-03 22:37:42,9.0
R0004774,S002,2025-12-03 21:34:38,2025-12-03 22:46:38,62.0
R0004775,S021,2025-12-03 20:43:36,2025-12-03 20:58:36,34.0
R0004776,S034,2025-12-03 21:48:33,,
R0004777,S004,2025-12-03 10:04:33,2025-12-03 10:31:33,52.0
R0004778,S032,2025-12-03 18:56:04,2025-12-03 18:59:04,22.0
R0004779,S006,2025-12-03 13:36:35,2025-12-03 14:11:35,9.0
R0004780,S004,2025-12-03 16:15:42,2025-12-03 17:02:42,31.0
R0004781,S023,2025-12-03 11:54:44,2025-12-03 12:22:44,31.0
R0004782,S030,2025-12-03 21:29:12,2025-12-03 21:26:12,33.0
R0004783,S020,2025-12-03 14:11:45,2025-12-03 14:20:45,21.0
R0004784,S008,2025-12-03 13:35:07,2025-12-03 14:26:07,50.0
R0004785,S009,2025-12-03 13:46:25,2025-12-03 14:23:25,37.0
R0004786,S021,2025-12-03 21:37:01,2025-12-03 22:14:01,41.0
R0004787,S009,2025-12-03 09:42:02,2025-12-03 10:17:02,52.0
R0004788,S016,2025-12-03 19:29:26,2025-12-03 20:22:26,35.0
R0004789,S022,2025-12-03 20:28:27,2025-12-03 20:48:27,26.0
R0004790,S030,2025-12-03 13:14:14,2025-12-03 13:26:14,29.0
R0004791,S013,2025-12-03 21:11:30,2025-12-03 22:05:30,38.0
R0004792,S034,2025-12-03 20:48:08,2025-12-03 21:07:08,24.0
R0004793,S013,2025-12-03 21:28:48,2025-12-03 21:29:48,-34.0
R0004794,S006,2025-12-03 20:11:24,2025-12-03 20:46:24,16.0
R0004795,S002,2025-12-03 07:24:36,2025-12-03 07:50:36,14.0
R0004796,S010,2025-12-03 20:58:50,2025-12-03 21:04:50,41.0
R0004797,S010,2025-12-03 22:00:20,2025-12-03 22:37:20,31.0
R0004798,S029,2025-12-03 09:30:21,2025-12-03 09:35:21,23.0
R0004799,S004,2025-12-03 08:29:44,2025-12-03 08:37:44,13.0
R0004800,S008,2025-12-03 12:51:47,2025-12-03 12:39:47,8.0
R0004801,S011,2025-12-03 22:59:29,2025-12-03 23:30:29,25.0
R0004802,S013,2025-12-03 13:08:27,2025-12-03 13:43:27,40.0
R0004803,S010,2025-12-03 19:24:57,,40.0
R0004804,S022,2025-12-03 15:21:13,2025-12-03 15:19:13,21.0
R0004805,S034,2025-12-03 22:00:19,2025-12-03 22:22:19,22.0
R0004806,S034,2025-12-03 07:46:01,2025-12-03 07:58:01,23.0
R0004807,S008,2025-12-03 20:42:12,2025-12-03 21:12:12,32.0
R0004808,S006,2025-12-03 13:04:47,2025-12-03 12:50:47,8.0
R0004809,S033,2025-12-03 11:12:02,,
R0004810,S013,2025-12-03 11:02:15,2025-12-03 11:08:15,34.0
R0004811,S020,2025-12-03 10:44:41,2025-12-03 11:13:41,30.0
R0004812,S021,2025-12-03 12:21:26,2025-12-03 13:18:26,36.0
R0004813,S003,2025-12-03 13:54:49,2025-12-03 13:58:49,3.0
R0004814,S032,2025-12-03 21:02:16,2025-12-03 21:03:16,9.0
R0004815,S016,2025-12-03 20:01:41,2025-12-03 20:07:41,34.0
R0004816,S003,2025-12-03 14:58:21,2025-12-03 14:51:21,9.0
R0004817,S027,2025-12-03 18:20:57,2025-12-03 18:20:57,4.0
R0004818,S011,2025-12-03 17:16:51,,29.0
R0004819,S030,2025-12-03 15:56:32,2025-12-03 15:52:32,18.0
R0004820,S027,2025-12-03 21:24:50,2025-12-03 21:42:50,16.0
R0004821,S034,2025-12-03 07:43:07,2025-12-03 07:34:07,23.0
R0004822,S004,2025-12-03 13:40:23,,
R0004823,S020,2025-12-03 21:37:35,2025-12-03 22:06:35,36.0
R0004824,S034,2025-12-03 12:58:12,2025-12-03 13:41:12,24.0
R0004825,S011,2025-12-03 07:56:31,2025-12-03 08:41:31,37.0
R0004826,S021,2025-12-03 17:22:16,2025-12-03 17:23:16,32.0
R0004827,S008,2025-12-03 21:38:09,2025-12-03 21:22:09,6.0
R0004828,S008,2025-12-03 14:41:32,2025-12-03 14:46:32,14.0
R0004829,S020,2025-12-03 08:49:34,2025-12-03 09:18:34,21.0
R0004830,S030,2025-12-03 14:17:45,2025-12-03 14:47:45,11.0
R0004831,S004,2025-12-03 21:23:11,2025-12-03 21:14:11,9.0
R0004832,S029,2025-12-03 18:31:46,2025-12-03 18:28:46,22.0
R0004833,S016,2025-12-03 11:59:53,2025-12-03 12:01:53,36.0
R0004834,S004,2025-12-03 21:58:09,2025-12-03 22:03:09,10.0
R0004835,S022,2025-12-03 19:39:52,2025-12-03 20:01:52,33.0
R0004836,S010,2025-12-03 12:00:25,2025-12-03 12:08:25,29.0
R0004837,S010,2025-12-03 10:50:04,2025-12-03 11:08:04,28.0
R0004838,S012,2025-12-04 19:38:16,2025-12-04 19:39:16,24.0
R0004839,S006,2025-12-04 22:26:30,2025-12-04 21:56:30,6.0
R0004840,S005,2025-12-04 09:21:06,2025-12-04 09:22:06,10.0
R0004841,S013,2025-12-04 17:57:29,2025-12-04 18:16:29,27.0
R0004842,S017,2025-12-04 11:40:08,2025-12-04 12:11:08,28.0
R0004843,S016,2025-12-04 15:30:50,2025-12-04 15:44:50,33.0
R0004844,S011,2025-12-04 20:11:50,2025-12-04 20:42:50,40.0
R0004845,S033,2025-12-04 19:45:29,2025-12-04 20:11:29,15.0
R0004846,S006,2025-12-04 15:57:49,2025-12-04 15:50:49,11.0
R0004847,S003,2025-12-04 12:47:29,2025-12-04 12:51:29,11.0
R0004848,S026,2025-12-04 13:05:28,2025-12-04 13:23:28,31.0
R0004849,S003,2025-12-04 13:04:14,2025-12-04 12:59:14,11.0
R0004850,S031,2025-12-04 19:14:16,2025-12-04 19:35:16,13.0
R0004851,S026,2025-12-04 13:56:56,2025-12-04 14:39:56,28.0
R0004852,S005,2025-12-04 23:24:37,2025-12-04 23:14:37,7.0
R0004853,S030,2025-12-04 15:08:58,2025-12-04 15:24:58,24.0
R0004854,S018,2025-12-04 20:43:26,2025-12-04 21:28:26,50.0
R0004855,S006,2025-12-04 11:40:43,2025-12-04 11:48:43,12.0
R0004856,S005,2025-12-04 10:15:05,2025-12-04 10:47:05,15.0
R0004857,S031,2025-12-04 18:51:00,2025-12-04 19:15:00,18.0
R0004858,S031,2025-12-04 09:41:27,2025-12-04 10:17:27,41.0
R0004859,S016,2025-12-04 17:15:11,,
R0004860,S012,2025-12-04 12:12:09,2025-12-04 12:52:09,-28.0
R0004861,S002,2025-12-04 14:58:24,,
R0004862,S004,2025-12-04 14:26:29,2025-12-04 14:36:29,5.0
R0004863,S030,2025-12-04 22:22:58,,
R0004864,S021,2025-12-04 17:39:16,2025-12-04 18:15:16,43.0
R0004865,S006,2025-12-04 21:33:12,2025-12-04 21:44:12,12.0
R0004866,S018,2025-12-04 12:07:31,2025-12-04 12:51:31,21.0
R0004867,S021,2025-12-04 08:57:56,2025-12-04 09:26:56,49.0
R0004868,S005,2025-12-04 16:05:59,2025-12-04 15:35:59,8.0
R0004869,S018,2025-12-04 16:01:52,2025-12-04 16:37:52,40.0
R0004870,S011,2025-12-04 16:51:12,,
R0004871,S021,2025-12-04 09:29:50,,
R0004872,S012,2025-12-04 09:46:01,2025-12-04 10:05:01,31.0
R0004873,S003,2025-12-04 22:21:01,,
R0004874,S016,2025-12-04 20:53:40,2025-12-04 21:25:40,28.0
R0004875,S030,2025-12-04 21:26:32,2025-12-04 22:22:32,30.0
R0004876,S021,2025-12-04 15:24:48,2025-12-04 15:39:48,42.0
R0004877,S006,2025-12-04 17:31:02,2025-12-04 18:05:02,67.0
R0004878,S006,2025-12-04 22:14:08,2025-12-04 22:51:08,46.0
R0004879,S009,2025-12-04 14:23:26,2025-12-04 14:33:26,48.0
R0004880,S004,2025-12-04 19:43:32,2025-12-04 20:14:32,40.0
R0004881,S011,2025-12-04 18:43:35,2025-12-04 18:53:35,36.0
R0004882,S013,2025-12-04 13:23:58,2025-12-04 13:49:58,40.0
R0004883,S030,2025-12-04 22:42:57,2025-12-04 22:46:57,16.0
R0004884,S031,2025-12-04 12:24:07,2025-12-04 12:20:07,25.0
R0004885,S026,2025-12-04 19:03:22,2025-12-04 19:07:22,27.0
R0004886,S011,2025-12-04 13:56:45,2025-12-04 13:50:45,-14.0
R0004887,S006,2025-12-04 15:21:36,2025-12-04 16:26:36,70.0
R0004888,S006,2025-12-04 10:44:13,2025-12-04 10:31:13,-12.0
R0004889,S003,2025-12-04 12:57:25,2025-12-04 12:56:25,13.0
R0004890,S009,2025-12-04 12:09:40,,
R0004891,S004,2025-12-04 19:19:37,2025-12-04 19:04:37,12.0
R0004892,S034,2025-12-04 18:35:36,2025-12-04 18:47:36,20.0
R0004893,S030,2025-12-04 20:54:59,2025-12-04 20:52:59,21.0
R0004894,S026,2025-12-04 17:18:07,2025-12-04 18:01:07,19.0
R0004895,S011,2025-12-04 21:20:20,2025-12-04 21:56:20,40.0
R0004896,S031,2025-12-04 21:12:20,,
R0004897,S006,2025-12-04 08:53:20,2025-12-04 09:13:20,13.0
R0004898,S005,2025-12-04 19:51:48,,
R0004899,S003,2025-12-04 19:39:57,2025-12-04 20:56:57,72.0
R0004900,S003,2025-12-04 13:33:15,2025-12-04 13:14:15,4.0
R0004901,S034,2025-12-04 22:17:20,2025-12-04 23:13:20,37.0
R0004902,S021,2025-12-04 14:09:42,2025-12-04 14:14:42,28.0
R0004903,S026,2025-12-04 10:03:48,2025-12-04 10:14:48,28.0
R0004904,S030,2025-12-04 20:39:18,,
R0004905,S031,2025-12-04 17:11:24,2025-12-04 17:18:24,27.0
R0004906,S025,2025-12-04 12:45:13,2025-12-04 12:48:13,29.0
R0004907,S011,2025-12-04 23:26:58,2025-12-04 23:04:58,17.0
R0004908,S026,2025-12-04 08:44:56,2025-12-04 09:06:56,13.0
R0004909,S002,2025-12-04 11:54:01,2025-12-04 11:58:01,7.0
R0004910,S013,2025-12-04 21:52:55,2025-12-04 22:05:55,21.0
R0004911,S003,2025-12-04 07:39:15,,14.0
R0004912,S018,2025-12-04 19:39:41,,
R0004913,S002,2025-12-04 13:11:13,2025-12-04 14:03:13,42.0
R0004914,S016,2025-12-04 19:25:45,2025-12-04 19:53:45,19.0
R0004915,S026,2025-12-04 21:46:28,2025-12-04 21:50:28,19.0
R0004916,S011,2025-12-04 15:23:27,2025-12-04 15:33:27,35.0
R0004917,S034,2025-12-04 16:35:06,2025-12-04 16:38:06,27.0
R0004918,S005,2025-12-04 21:09:01,2025-12-04 21:33:01,49.0
R0004919,S009,2025-12-04 14:00:47,2025-12-04 14:08:47,31.0
R0004920,S005,2025-12-04 14:56:07,2025-12-04 14:41:07,10.0
R0004921,S006,2025-12-04 13:25:40,2025-12-04 13:54:40,8.0
R0004922,S003,2025-12-04 08:42:29,2025-12-04 08:33:29,10.0
R0004923,S012,2025-12-04 15:02:34,2025-12-04 15:25:34,20.0
R0004924,S026,2025-12-04 11:10:42,2025-12-04 10:56:42,16.0
R0004925,S012,2025-12-04 09:18:29,2025-12-04 09:44:29,36.0
R0004926,S006,2025-12-04 16:28:57,2025-12-04 16:39:57,11.0
R0004927,S026,2025-12-04 21:34:16,2025-12-04 21:32:16,13.0
R0004928,S004,2025-12-04 13:26:04,2025-12-04 13:30:04,14.0
R0004929,S033,2025-12-04 19:01:36,,17.0
R0004930,S006,2025-12-04 16:57:31,2025-12-04 16:44:31,8.0
R0004931,S006,2025-12-04 21:16:01,2025-12-04 21:13:01,12.0
R0004932,S025,2025-12-04 20:56:16,2025-12-04 21:16:16,25.0
R0004933,S004,2025-12-04 16:10:28,2025-12-04 17:33:28,72.0
R0004934,S026,2025-12-04 19:16:30,2025-12-04 19:42:30,26.0
R0004935,S030,2025-12-04 19:00:29,2025-12-04 19:23:29,26.0
R0004936,S026,2025-12-04 10:20:54,2025-12-04 10:56:54,33.0
R0004937,S033,2025-12-04 21:15:45,,
R0004938,S006,2025-12-04 16:18:23,2025-12-04 16:23:23,40.0
R0004939,S002,2025-12-04 21:04:06,2025-12-04 21:18:06,20.0
R0004940,S011,2025-12-04 13:57:38,2025-12-04 14:55:38,36.0
R0004941,S011,2025-12-04 20:19:08,2025-12-04 21:00:08,30.0
R0004942,S033,2025-12-04 20:05:31,2025-12-04 20:18:31,15.0
R0004943,S016,2025-12-04 12:22:17,2025-12-04 12:56:17,24.0
R0004944,S003,2025-12-04 13:04:18,2025-12-04 13:16:18,48.0
R0004945,S003,2025-12-04 13:49:29,2025-12-04 14:56:29,79.0
R0004946,S002,2025-12-04 11:33:14,2025-12-04 11:41:14,10.0
R0004947,S002,2025-12-04 21:13:55,2025-12-04 21:11:55,9.0
R0004948,S011,2025-12-04 21:28:38,2025-12-04 22:21:38,43.0
R0004949,S009,2025-12-04 20:11:17,2025-12-04 20:32:17,32.0
R0004950,S006,2025-12-04 19:43:29,2025-12-04 19:19:29,4.0
R0004951,S033,2025-12-04 22:39:52,2025-12-04 23:35:52,33.0
R0004952,S011,2025-12-04 12:40:16,2025-12-04 13:09:16,27.0
R0004953,S009,2025-12-04 19:54:59,2025-12-04 20:45:59,28.0
R0004954,S026,2025-12-04 14:01:28,,
R0004955,S005,2025-12-04 22:17:21,2025-12-04 22:34:21,14.0
R0004956,S006,2025-12-04 19:44:27,2025-12-04 19:44:27,8.0
R0004957,S004,2025-12-04 11:44:19,,14.0
R0004958,S011,2025-12-04 20:28:42,2025-12-04 21:04:42,19.0
R0004959,S012,2025-12-04 14:10:49,,
R0004960,S025,2025-12-04 12:19:09,2025-12-04 12:17:09,25.0
R0004961,S025,2025-12-04 21:11:16,2025-12-04 21:04:16,18.0
R0004962,S005,2025-12-04 13:38:38,2025-12-04 13:34:38,8.0
R0004963,S016,2025-12-04 13:58:05,2025-12-04 14:49:05,38.0
R0004964,S033,2025-12-04 19:50:14,2025-12-04 20:25:14,18.0
R0004965,S005,2025-12-04 09:51:52,,
R0004966,S016,2025-12-04 22:27:45,2025-12-04 23:16:45,37.0
R0004967,S017,2025-12-04 22:47:24,2025-12-04 22:55:24,31.0
R0004968,S006,2025-12-04 12:28:20,2025-12-04 12:36:20,13.0
R0004969,S033,2025-12-04 22:12:10,2025-12-04 22:38:10,20.0
R0004970,S012,2025-12-04 20:59:48,2025-12-04 21:06:48,19.0
R0004971,S016,2025-12-04 21:59:16,2025-12-04 21:55:16,25.0
R0004972,S017,2025-12-04 21:37:14,2025-12-04 22:35:14,45.0
R0004973,S034,2025-12-04 14:31:08,2025-12-04 14:36:08,23.0
R0004974,S034,2025-12-04 17:06:11,2025-12-04 17:02:11,24.0
R0004975,S003,2025-12-04 22:28:39,2025-12-04 22:18:39,13.0
R0004976,S002,2025-12-04 19:12:23,2025-12-04 19:13:23,6.0
R0004977,S030,2025-12-04 14:07:07,,
R0004978,S002,2025-12-04 20:20:23,2025-12-04 21:42:23,61.0
R0004979,S004,2025-12-04 15:41:40,2025-12-04 16:05:40,15.0
R0004980,S033,2025-12-04 14:34:43,2025-12-04 14:29:43,19.0
R0004981,S006,2025-12-04 21:55:49,,
R0004982,S006,2025-12-04 21:13:21,2025-12-04 21:36:21,12.0
R0004983,S030,2025-12-04 13:24:43,2025-12-04 13:32:43,31.0
R0004984,S011,2025-12-04 14:14:26,,27.0
R0004985,S009,2025-12-04 15:49:51,2025-12-04 16:42:51,45.0
R0004986,S017,2025-12-04 22:22:28,2025-12-04 22:52:28,26.0
R0004987,S030,2025-12-04 08:35:13,2025-12-04 08:06:13,13.0
